,postcode,long,lat
2017,SW18 3SZ,-0.184851745456452,51.438334540264
2018,EC1A 4HU,-0.0971842085497349,51.5182371970892
2019,E14 3JY,-0.010446312333622,51.4939923780895
2020,SW8 4NZ,-0.148845655099151,51.4833187557277
2021,SW20 8JY,-0.213692320210622,51.4105050631204
2022,N8 7PT,-0.119560150108705,51.5883976955921
2023,SW11 4DH,-0.151125110385274,51.476457443782
2025,E6 2HR,0.0552162775508815,51.533668858092
2026,N14 6LN,-0.118186711625917,51.6251186396123
2028,SE21 8BA,-0.0899135039288159,51.432895974043
2029,SE15 2HD,-0.0602775270199771,51.4759967405908
2030,W5 1NU,-0.308883685986496,51.5277393541365
2031,N1 3LD,-0.0839280060762442,51.5456015108199
2032,SE28 0LW,0.0852152036816839,51.501017148939
2033,SE15 3EG,-0.048998829364618,51.4558188628168
2034,SW4 7QB,-0.122722598004777,51.4611413496042
2035,SW16 2JU,-0.111203416527876,51.435399257968
2036,NW3 7QA,-0.19177207788748,51.5606581374577
2038,E15 1NR,0.00309372037315082,51.5428977967827
2039,NW7 1GF,-0.214366909425495,51.6080969979578
2040,SE12 8UD,0.0180784476251287,51.454197582052
2041,SW11 4BG,-0.149872037904425,51.4771750651945
2042,N15 3SD,-0.0961066748761143,51.5820665116578
2043,SW20 0BX,-0.234354211270885,51.4094243627942
2044,NW9 5JU,-0.252446043895858,51.5980502782064
2045,E17 8HR,-0.0290233796333841,51.5702577276204
2046,SE25 4QN,-0.0641716862210757,51.3924739231061
2047,SE20 8RY,-0.0576611749078102,51.4158642304588
2048,E10 7AF,-0.0133503660299659,51.5732756772683
2050,W2 5JR,-0.191957736909966,51.515950718302
2051,SW17 0QF,-0.169961489259855,51.4278514463356
2052,SE28 0HQ,0.0837909278559286,51.4998014634614
2053,E5 0NF,-0.0469690815091277,51.552204030154
2054,W13 8LY,-0.317343322434752,51.5168634298686
2055,SE24 9LJ,-0.0919858690220787,51.4535948615951
2056,E1 8BU,-0.0674170340623189,51.5121750470187
2057,NW3 4HT,-0.170395914655041,51.5468830716485
2058,SW16 2HS,-0.118985708204734,51.427026369174
2059,E12 5EW,0.0641639847491247,51.5520097385532
2060,SE25 6UA,-0.0806175354861555,51.4013595471641
2062,N13 6DY,-0.100746202881164,51.6096046066096
2063,E7 8DZ,0.0388517911082041,51.5456269776107
2064,E17 7HW,-0.0416377237207875,51.5796053781894
2065,SW12 9JD,-0.145955675033354,51.4409270748809
2066,SE22 0BL,-0.0716716622629447,51.4475700706524
2067,W3 7DZ,-0.25660526166152,51.5074785187979
2068,N16 0AH,-0.0797740490295768,51.5634197097006
2069,SW6 1SW,-0.192513878208918,51.482597237108
2070,N6 4RD,-0.153042848825932,51.5782824612392
2071,W6 9SP,-0.222324517947365,51.4845007823902
2072,NW2 7TB,-0.248901715229566,51.5655622588084
2073,SW1P 2QF,-0.134873358585225,51.4953631557896
2075,NW6 1TS,-0.195000795083433,51.5498000896504
2076,E15 2AS,-0.00206769130946523,51.5514928476087
2077,N21 2BZ,-0.0822932567483429,51.644096215653
2078,SE9 4NF,0.0494690807360296,51.4258650534054
2079,SW16 6BL,-0.139322875792545,51.4221442926415
2080,E11 4PU,0.00627067734024197,51.5620067917675
2081,E13 9EN,0.0352502501494753,51.5305278580851
2082,W9 3BW,-0.20424530217145,51.5271102588369
2083,SE6 1QY,-0.00364245396406725,51.44098148519
2084,SW1V 1SB,-0.142688444014575,51.4912966825658
2085,N6 4NB,-0.157981754212371,51.5796370170048
2086,SE1 7FL,-0.112463779574356,51.5007777879375
2087,EC2Y 8DJ,-0.0970512674719964,51.5207349685295
2088,N13 5JZ,-0.10572193907952,51.6177512093174
2089,SE1 1YL,-0.0893461317047399,51.5019770933512
2090,N19 3PF,-0.12355863955874,51.5621228427744
2091,NW2 6DP,-0.216204370833861,51.5567787612831
2092,SW10 9NY,-0.177545185203216,51.4870506219434
2093,SW16 3RD,-0.112056960499533,51.4241182365966
2094,W8 4RZ,-0.194205962548449,51.5079371152984
2095,E13 0QZ,0.0310537308600638,51.5376328845356
2096,N1 1HB,-0.108219024990419,51.5423807803147
2097,NW9 6PP,-0.248541375266823,51.587327233806
2098,SE21 8ED,-0.0940785299476164,51.4334134152435
2099,N16 0JH,-0.0822860479841601,51.5623547188202
2100,SW5 0DB,-0.189471777280422,51.4899511196151
2101,NW6 1NW,-0.19934659605906,51.5500557139237
2102,W5 3SX,-0.301459181198306,51.5130195574304
2103,N17 7DY,-0.0888249631597448,51.6018394557754
2104,SE12 0HT,0.0161874979304275,51.4442751160435
2105,N7 8BP,-0.112066198565649,51.5438545839878
2106,N6 4LR,-0.168810455082825,51.5755890767725
2107,E17 5QY,-0.0358584444163221,51.5978175631565
2108,SE14 5SG,-0.0439704349389203,51.4667061436067
2109,NW10 2BP,-0.233770053497687,51.5442394123628
2110,E13 8RX,0.0328638365665306,51.5216215118636
2111,SW11 4LJ,-0.152889453051937,51.4755590217655
2112,E1 0BL,-0.0599898716572848,51.5109373327445
2113,SE18 1NE,0.0881117237192501,51.4852641528284
2114,N2 0JX,-0.181155644392972,51.5906184869451
2115,SW17 8JJ,-0.150763521576743,51.4348251133581
2116,SE15 6JE,-0.0775450985825351,51.4780167427332
2117,NW9 5FB,-0.2445866,51.5979142
2118,N8 8HJ,-0.127301532132317,51.5791783626614
2119,SW17 9LH,-0.165888371736301,51.4207195886634
2120,W5 2SG,-0.301068039018586,51.5196592212256
2121,SW19 4QD,-0.217478910355401,51.4236918535927
2122,W11 4DU,-0.216095130947949,51.5116262974632
2123,NW2 5LX,-0.23356861739241,51.5505580048701
2124,E17 4QZ,-0.0220297390174243,51.5894200720816
2125,E14 9WE,-0.0231315664148067,51.4928130734119
2126,SE13 7SW,-0.0195761330373712,51.4661526808308
2127,E15 1BL,0.000619505282564302,51.5440281314053
2128,N22 6ES,-0.106300377964622,51.5965654163157
2129,W1T 3AE,-0.135854459412919,51.5165111837787
2130,NW1 7NP,-0.142528510372775,51.5363286064932
2131,E10 7BB,-0.0213015390054492,51.5676368104841
2132,SW18 1TW,-0.184527050709561,51.4642999749828
2133,E15 3AB,0.00603093160185906,51.526391047922
2134,SW3 1BW,-0.162928822035862,51.5009407662964
2135,N12 9ND,-0.165845493214092,51.6130229468636
2137,SE15 3ED,-0.0487587493881773,51.4567231284987
2138,SW11 4RU,-0.164905071576205,51.4739761807589
2139,E1W 3EU,-0.0462424842457002,51.5098997662246
2140,N13 6JH,-0.104253811399032,51.6103447381148
2141,SE14 6DZ,-0.0421469922244298,51.4807132713612
2142,SW16 4JX,-0.1138534309838,51.4073848242383
2143,SE10 0RU,0.0142997754503773,51.4925986525592
2144,W2 6DQ,-0.179918301430185,51.5196852070978
2146,N16 5HZ,-0.0807934011267604,51.5721051604431
2147,W3 7JJ,-0.24940838354539,51.5098981730923
2148,E14 9YD,-0.0220114376848603,51.4907348597672
2149,SE18 1DF,0.0917076609966567,51.4883025754936
2151,SW11 2PN,-0.170049647552415,51.4699200292352
2152,SW6 7DU,-0.203668431088517,51.480214797459
2153,NW9 5HB,-0.252096873643679,51.5943582492645
2154,W5 4TP,-0.313229502284525,51.5010318028102
2155,W3 6BF,-0.261042921052608,51.5230112804325
2156,N20 9PF,-0.177219382176949,51.6355640068521
2158,SW16 5QD,-0.140598799669517,51.4091342068339
2159,SW8 3TL,-0.147834731345615,51.4691665029113
2160,NW8 7SB,-0.169656179260265,51.5340483188726
2161,W9 1DS,-0.182568991281517,51.5244293615454
2162,SW19 8LZ,-0.191731350280326,51.4258962572749
2163,E16 3DT,0.0308544691251483,51.5117733397576
2164,E8 3ED,-0.0652730835219205,51.5454212096984
2165,SE16 4PQ,-0.0621037020463917,51.4998394329627
2166,NW2 2JJ,-0.19895987185288,51.5631336908813
2167,E1W 2JF,-0.0626864466792671,51.5075017739435
2168,SW17 9LF,-0.162398461242495,51.4202332713355
2169,SE6 2DJ,-0.010306431125189,51.4449167289039
2170,E3 3LJ,-0.0142356610854324,51.522482422844
2171,NW7 3GJ,-0.259277659357797,51.616873652131
2172,SE8 5BD,-0.0439827465321247,51.4882977468319
2173,SW8 4XE,-0.133322681874632,51.4751322127061
2175,SW11 3HG,-0.171035777097894,51.4726241841588
2176,N5 1TZ,-0.0996566976049987,51.5564775143042
2177,N16 0TD,-0.0822118161973782,51.5606898913966
2178,E3 4TH,-0.0331980770019812,51.5226670695452
2179,NW7 2SJ,-0.23907684035176,51.6066089204672
2181,W2 6JT,-0.183498942166648,51.518086107888
2182,N8 8JD,-0.13086317237412,51.5834795751452
2184,SW7 3AL,-0.176987997290945,51.4909087348029
2185,SE20 7JU,-0.0486682274361158,51.4169827975609
2186,E9 5DX,-0.0345545481063226,51.5440562369155
2187,SE19 3BA,-0.0859371688057386,51.4182269708272
2188,NW6 5SL,-0.192461354354076,51.5352652298159
2189,SW16 2QP,-0.114474678539893,51.4251373610968
2190,SW11 6SP,-0.166214082502285,51.4542580255032
2191,E8 4LT,-0.0655314199161029,51.539670235616
2192,N13 5ND,-0.0846430988757471,51.620916178804
2193,N7 6QR,-0.115532408361366,51.5594403361301
2194,W13 9QY,-0.316477296068338,51.5036053166779
2195,SW19 7HR,-0.201676740843497,51.4352756464543
2196,N10 1QW,-0.15503873214316,51.6009836606541
2197,W5 2LS,-0.296332596276348,51.5167759342236
2198,N14 6DQ,-0.124948390817931,51.6286169658123
2199,SW10 9QS,-0.179054563520285,51.4874877273319
2200,N7 6RA,-0.11630213240429,51.5610623495062
2201,NW1 4RP,-0.163384462284672,51.5272329205609
2202,SW19 7QG,-0.20470213054837,51.4241622718722
2203,SW17 9AL,-0.167929095726468,51.4221993189472
2204,SE16 7PL,-0.0391990348903718,51.4957177177342
2205,SE10 9ES,0.00570811855512706,51.4839330790945
2206,N8 8ED,-0.125365829592663,51.5785179831462
2207,N10 3EB,-0.151421685959037,51.5908462861566
2208,N1 6HL,-0.0840311280350062,51.5266649041551
2209,E14 5SF,-0.0111639233250057,51.5049756203804
2210,NW8 9BY,-0.178033140894289,51.5315259668762
2211,SE3 7QS,0.015181458526826,51.4786177927689
2212,NW2 2BF,-0.203521263681417,51.5667376210422
2213,SW3 3TA,-0.166989359582255,51.4898715915027
2214,SE22 0HW,-0.0701082860905696,51.4539291385636
2215,SE15 3AQ,-0.0532610981078084,51.4574724406618
2216,SE6 3NH,-0.0300093917110185,51.4258072425968
2217,W10 6HA,-0.213904189506802,51.5234269732126
2219,NW3 1EH,-0.175830422249281,51.5602944561436
2220,E8 2RR,-0.0668731311282866,51.5522459520209
2221,SW19 6SL,-0.212623743709965,51.4471153979512
2222,SW18 5DH,-0.199483062233416,51.4413029423282
2223,SW2 4HU,-0.129844184002812,51.444340094841
2224,SE19 2DT,-0.0817036967600293,51.4094168295049
2225,SE22 9JU,-0.0746431894095517,51.4525379105477
2226,N13 4UB,-0.11276213910681,51.6137910606252
2228,SW11 3QT,-0.180766602805937,51.464736268604
2230,NW10 9NS,-0.24677640807338,51.5484181222241
2231,N8 7QF,-0.115507991728317,51.5893398441464
2232,E1W 2JU,-0.0645206862738029,51.5070644467875
2233,NW11 8BD,-0.203002259100858,51.5758748987009
2234,W5 3JZ,-0.293595614437172,51.5063230150856
2235,W9 1TS,-0.17842187260325,51.5253991586955
2236,SW18 4NU,-0.191581115345477,51.4501018932391
2237,SE13 7SF,-0.0214811131433348,51.4733700207917
2238,SW5 0PX,-0.191320211138861,51.4938374197027
2239,SE9 5BA,0.0588282642480591,51.4478234044284
2240,SW10 9JP,-0.186518426893173,51.4877832530961
2241,SE22 9DB,-0.0731825837291139,51.4550948050776
2242,NW7 1HZ,-0.213191459514942,51.6082409706173
2243,E17 5DD,-0.0237423994818668,51.5975242251741
2244,N8 0HT,-0.107047802784264,51.587270302417
2246,NW8 9BU,-0.178033140894289,51.5315259668762
2247,E7 0DD,0.0202716847715029,51.5523782030465
2248,E7 8NL,0.0399316131390549,51.5420381086972
2249,SE18 5DP,0.0580986434728924,51.4875934210579
2250,NW3 4DJ,-0.167240955911327,51.5489470441093
2251,SW20 8PY,-0.218825391562164,51.4142161925887
2252,SW17 9TW,-0.153950431144506,51.4210806910349
2253,E6 3LT,0.0543268432952371,51.5267240760624
2254,SW20 9NB,-0.227052806078967,51.3963288582098
2255,N17 6RU,-0.0714467751867592,51.5985876532742
2256,SE1 5RG,-0.0740020103720911,51.489307283162
2257,E8 2FE,-0.0715646981782813,51.5470445499056
2258,E11 4BH,-1.1980363531325e-05,51.5651445735066
2259,SW1V 2AR,-0.139973982752263,51.4914514902005
2260,SE6 2ES,-0.0102399008955164,51.4434677659191
2261,SW5 0ER,-0.190071305939708,51.4922714429674
2263,SW18 5BD,-0.199168964695222,51.4441667367403
2264,SE3 7JH,0.0191937554040585,51.4755541714915
2265,WC2N 6JG,-0.123402339160058,51.5087768587039
2266,E7 8ET,0.0390480714327001,51.5438879785726
2267,N20 8JT,-0.195736015367586,51.631425846769
2268,W1T 3PW,-0.13991780132687,51.5186619601245
2269,SW19 4QN,-0.216245094654995,51.4236101330115
2270,SW3 3HB,-0.165851293822684,51.4909508811236
2271,SW18 4QE,-0.191530640140331,51.441908908338
2272,NW6 6SJ,-0.213371031063055,51.534101827909
2273,E17 5LF,-0.0237666644366534,51.5913107927522
2274,NW5 1LN,-0.147760497103411,51.5559159703298
2275,E14 2DA,-0.00138237577841051,51.5082085445311
2276,E17 9JN,-0.00854449185084665,51.5798846810622
2277,SW8 1EA,-0.122567731954406,51.4806977430774
2279,W12 7QF,-0.231500186108755,51.5135052193404
2280,SW20 8EF,-0.219919284811731,51.4090081372016
2281,E14 8AZ,-0.0297509865373887,51.5080141650969
2282,SW17 8QN,-0.14803580404422,51.4368143718749
2283,SW7 4QF,-0.180512242838673,51.4913951135396
2284,NW2 4SA,-0.214307139456335,51.5514444034682
2285,SE7 8BH,0.0490959711043858,51.4847025609079
2286,E1 4XH,-0.0525556869369414,51.5213624392729
2287,NW3 4JP,-0.165297127881432,51.546713514204
2288,SE11 4DY,-0.110674713790529,51.4882942714028
2289,SE15 6BJ,-0.0704563281688641,51.47843984717
2290,SW3 6BL,-0.17889815118059,51.4863522431956
2291,E7 8AX,0.0419681227422107,51.5485493462095
2292,SW6 4PY,-0.194156869849057,51.4785579473896
2293,N7 6AT,-0.120421675311139,51.5594738065008
2295,E4 9NP,0.000396722304525142,51.6033740464334
2296,SE9 6RW,0.0504353020923592,51.4651108374076
2298,N1 4HJ,-0.0821741677485309,51.5427222176092
2299,N1 3EU,-0.0874257380208068,51.5402630745482
2300,W3 6HN,-0.263344225378233,51.5121556236117
2301,N4 1EL,-0.103307334226897,51.5751779976169
2302,SE10 8UJ,-0.01535885006394,51.475415793138
2303,SE3 9FJ,0.0305423804444715,51.4574175687913
2304,E5 8EE,-0.0562983634876878,51.5546520780768
2305,NW8 0EJ,-0.182964588157743,51.5344081023193
2306,E14 9WA,-0.0232389656594172,51.4933274664663
2307,E14 6NB,-0.0113241882482994,51.513539355664
2308,NW7 2SQ,-0.238659847969016,51.6061890193017
2309,N16 8QX,-0.0823871655224435,51.5561785165221
2310,SW16 5NG,-0.130854819496628,51.4224052110402
2311,SE23 2EB,-0.044962046999279,51.4384496312642
2312,SW4 6DQ,-0.131591115998288,51.4646462633971
2313,SE6 2JR,-0.0148613222441977,51.4427547704079
2314,SE6 1RG,-0.00166484444828725,51.4407949054751
2315,W11 4NW,-0.209101881674162,51.507311255876
2316,NW3 2LN,-0.163433157039442,51.5546786162365
2317,N18 1EY,-0.0707111494915833,51.6111740022092
2318,SW1V 4EZ,-0.142873787513929,51.4888626410156
2319,NW10 5QD,-0.228030869433874,51.5315995080284
2320,SE21 8AZ,-0.0904147621885059,51.4346756992462
2321,SW5 9DN,-0.192245191702214,51.490119805182
2322,SW1V 3JL,-0.129389683192551,51.4881986677415
2323,NW5 4HG,-0.15693946429947,51.5500985476001
2324,SW6 7QN,-0.20968324571954,51.4803427649097
2325,SE18 6TZ,0.068175177474243,51.4836301340128
2326,N4 3SB,-0.111082433136837,51.5700428347104
2328,N19 4PJ,-0.125030739398383,51.5589540550806
2329,NW11 8BG,-0.201654419601998,51.5752877313672
2330,N7 9JG,-0.120941797433322,51.550354779465
2331,N8 0HX,-0.107120537893621,51.5876041961036
2332,E15 3BP,0.00815781107305568,51.5285308745147
2333,SE18 1SH,0.0935051206973461,51.4882345217429
2334,E15 2RS,-0.00344185409257024,51.5319662647204
2335,NW8 9XE,-0.185207038691844,51.5342180072638
2336,N8 0NP,-0.102741369462767,51.5859957665737
2337,E4 8QQ,-0.028570833771455,51.6110582404288
2338,W5 1EA,-0.293153908317094,51.5335633456983
2339,SE18 7RT,0.079516932243469,51.4818737494049
2340,N19 3PS,-0.125090685730872,51.5729292829547
2341,E6 6WR,0.0647488428862426,51.512674241204
2342,SE8 5DG,-0.0403638141401578,51.4887139280201
2343,SE21 8JL,-0.0985916952321102,51.439754607535
2344,E4 6ER,0.01304247509057,51.6284088950619
2345,W5 4TA,-0.307970202848272,51.5029883071123
2346,E11 3RR,0.0296489263348697,51.5634211732526
2347,SE25 6TY,-0.080010844318451,51.400054653708
2348,N11 2LT,-0.129430628561209,51.6099213933087
2349,W5 2HZ,-0.29998513211512,51.5169997869785
2350,SE1 0RD,-0.102202335494558,51.5008459709491
2351,N10 3RN,-0.139775130733076,51.5893403629614
2352,N1 5TF,-0.0805313328322193,51.5372098973413
2353,SW16 6AD,-0.132655005680921,51.4272899341138
2354,SE19 1AJ,-0.0857244849880873,51.4240058006582
2355,E4 9BX,-0.0153409257604634,51.6120492572124
2356,SW18 3DP,-0.182609805847927,51.4495045223763
2357,E14 9LN,-0.0221535167809959,51.4981022549977
2358,SW5 0HS,-0.188149511558608,51.4916932221833
2359,WC1R 4AP,-0.118209001450819,51.5187023264953
2360,EC1V 3AJ,-0.0972719443020803,51.5261610521255
2361,E14 8NQ,-0.0271779952409011,51.5008577185917
2362,SW18 5BN,-0.204403550154262,51.4438873412856
2363,N1 0AB,-0.118831956258161,51.5396109126064
2364,SE7 7RW,0.0216972922895669,51.4856008838107
2365,W1W 6BE,-0.1428364,51.52083100000001
2366,E13 9LH,0.0332620407082501,51.526677498952
2367,NW11 9QT,-0.208630460399821,51.5817520226773
2368,SW18 3QL,-0.185489964459401,51.4396573360233
2369,E17 4AZ,-0.00319514040334697,51.5952340080326
2370,SW7 5HG,-0.178962747879251,51.4981064337006
2371,SW16 5NW,-0.13198209603302,51.4201570393197
2372,E3 3FJ,-0.0147731527891271,51.5233817939832
2373,SW13 8AH,-0.227997672670408,51.4823115662268
2374,SE15 4LE,-0.0709769482320799,51.4643929103028
2376,SE3 7AR,0.0130427826469024,51.4735466589135
2377,NW2 3DD,-0.217055281395199,51.5545705823999
2378,SW9 9LG,-0.125319121196129,51.4666324129059
2379,N7 6PD,-0.113905177739035,51.5576246846563
2380,SE9 3UA,0.0756500372263908,51.4341273313328
2381,WC2N 4JS,-0.126897964866333,51.511386621779
2382,EC2Y 9AP,-0.0905150524778194,51.5198553732319
2383,SW3 4LG,-0.159177005166996,51.4846324584371
2384,SW11 5QZ,-0.151514917665145,51.4668145824718
2385,SE28 8PD,0.129109159896532,51.5085467064248
2386,SW1V 1QN,-0.142739239796108,51.4918190541251
2387,SW11 6LN,-0.160429598408199,51.4570809819117
2388,E14 6GU,-0.020428867193234,51.5132977228097
2389,SW6 3TP,-0.193702194960995,51.4740277170525
2390,E2 0DN,-0.0581441073932041,51.5262121815648
2391,W12 9RJ,-0.245616368700947,51.5005703436811
2392,W11 1HA,-0.203848781667773,51.5177700529216
2393,N8 7RB,-0.11613979762097,51.5911664591354
2394,SE28 0GR,0.0790620762796916,51.495937572002
2395,E6 1DU,0.0380994327004035,51.5355682462331
2396,SE7 7RH,0.0215038027847076,51.4870880216955
2397,N3 1RH,-0.196193089665418,51.6031430980412
2398,NW9 0NW,-0.261090029258785,51.5921268796937
2399,N22 5AS,-0.104513810650085,51.6075702806256
2400,W9 2QP,-0.18804249781497,51.5256291095366
2401,SW18 2NX,-0.185996027998622,51.4555729837743
2403,E14 9PF,-0.0052170423645908,51.5061965303942
2404,SW1V 2HX,-0.135436518737705,51.4893291243791
2405,E17 5ET,-0.0247437931457198,51.5950771314584
2406,E13 8RZ,0.0331178856358427,51.5202052532979
2407,W4 1JT,-0.260326636486525,51.4956548333377
2408,E17 6BT,-0.0363259570920875,51.591665512027
2409,N3 2QB,-0.184763384445753,51.6018788045675
2410,W6 0PF,-0.229637325671567,51.4976144893094
2411,SE9 3TU,0.0732229332783629,51.4361307403051
2412,N1 6BN,-0.0845545828205896,51.5296499884695
2413,N17 7HD,-0.0901254046086958,51.6025080818618
2414,SW19 1BJ,-0.184756867953981,51.4174972744243
2415,E1 7LL,-0.0758983836161327,51.5171345313231
2416,SW2 4XS,-0.134624374112576,51.4410979946927
2417,SW19 4NR,-0.221688917960489,51.4175059931268
2418,SE4 1TX,-0.0297490013353247,51.4629518370313
2419,NW3 5TH,-0.178893631489553,51.5500637248871
2420,SW19 1EQ,-0.192265754163488,51.4163633782476
2421,SE22 0HQ,-0.0636805446954957,51.453103719228
2422,SW7 1NP,-0.17147033069883,51.4999232267501
2423,NW11 9LG,-0.211982340650512,51.5816682587696
2424,N16 5NZ,-0.0804960060279577,51.5661472606061
2425,E5 0NB,-0.043255036338752,51.5533741195196
2426,EC1N 8YS,-0.108334589167835,51.5211603009402
2427,NW3 4DU,-0.171819636989944,51.5484249873331
2428,NW1 3DL,-0.141540890359907,51.5315469502679
2429,N21 2DG,-0.0854918544334137,51.640218744216
2430,W3 6JU,-0.264344263552447,51.514661313842
2431,W13 9TN,-0.320730633314671,51.5043137448508
2432,E4 8PS,-0.0291634482201948,51.6120483762187
2433,SW10 9JT,-0.187113479258051,51.4873068603798
2434,SE25 5DR,-0.0687511175261756,51.3864703949089
2435,W2 3EH,-0.182957857806415,51.5121247204065
2436,SW17 0QG,-0.171671943309959,51.4286065425675
2437,E7 9NP,0.022391895065266,51.5416404088135
2438,W11 2LG,-0.20897134262423,51.511742532673
2439,E14 9JH,-0.0208235534622659,51.4978729825794
2440,SE1 3BD,-0.0778772995904145,51.4944337148022
2441,W11 2ND,-0.203726075061143,51.512462638316
2443,W6 9EZ,-0.224283008577366,51.4852498550362
2444,W2 6AJ,-0.185229765428496,51.5173305592933
2445,SE13 7TJ,-0.0198226708341623,51.4654464212205
2446,E3 5RA,-0.0383209183147394,51.5322670467566
2447,E1W 2JW,-0.0638398409743517,51.5064686881796
2448,NW9 8PX,-0.271110139848834,51.570423712824
2449,SE1 4TL,-0.0839077064314832,51.4956025328497
2450,E14 7NR,-0.0401485175816178,51.5145551781985
2451,NW6 4DG,-0.189540502260994,51.5398332945356
2452,SE25 6TZ,-0.080636723045155,51.4009012322519
2453,SW1E 5BA,-0.140609962875581,51.4981250432147
2454,SE15 6SY,-0.0692325164432628,51.4804790128058
2456,N11 2LG,-0.12753809791942,51.6120403963408
2457,SE16 5RH,-0.0456265672433608,51.5057708806534
2458,SW12 0JL,-0.13541595919542,51.4470996671154
2459,N14 6DA,-0.125428552029642,51.6299375196702
2460,E13 9AD,0.026035869536157,51.5311460207561
2461,E1 4BU,-0.0441221610143812,51.5247471980076
2462,N3 1AE,-0.192724426138704,51.607945588966
2463,N17 9UT,-0.0629125079121813,51.5979255315492
2465,NW8 0ND,-0.178328938318634,51.5385626440894
2466,SW15 2JL,-0.210279651582652,51.4584821363683
2467,E3 5LP,-0.03036436424822,51.5348854409806
2468,E14 9QQ,-0.0084850204578425,51.5046154103447
2469,E15 1AH,-0.00325141998342993,51.5392830312156
2470,E14 8LN,-0.0272150133568038,51.4979986757928
2471,SW16 2DH,-0.128276841079061,51.4256553720631
2473,SW4 6JF,-0.131647392984947,51.4692603541992
2474,N20 0DR,-0.158355501880173,51.6239302744236
2475,SW6 2RT,-0.188340735825448,51.4683336652368
2476,SE9 5AX,0.0589187027201782,51.4488739773908
2477,SW11 3RF,-0.177951276659293,51.4703578381975
2479,SE1 2ED,-0.0692494491091774,51.5015579934028
2480,E4 6DX,0.0150264616252369,51.6259019054877
2481,N8 9SY,-0.121160459658488,51.5793499654138
2482,E6 3NN,0.048767810590562,51.5252475932469
2483,SW2 4BQ,-0.133945218302364,51.4411681173486
2484,SW1E 6DY,-0.140160359431498,51.4992599640481
2485,E6 6AF,0.0622643145338806,51.5256315408564
2486,SE5 8UT,-0.0773541046563486,51.4685173882182
2487,SW18 3DB,-0.179833335599937,51.451646631276
2489,SE26 6SS,-0.0745645081142027,51.4308013068115
2490,E1W 1NB,-0.0701285242365406,51.5059878317708
2491,SW18 4PT,-0.196150965584931,51.4422408889851
2492,N1 5AT,-0.0806321690806256,51.5399542725701
2493,SW20 9NH,-0.224889570600076,51.3931666881604
2494,SE6 2BS,-0.0140151589352853,51.4463375352952
2495,SW19 8EA,-0.190547918475822,51.4281800894215
2496,SW18 4BJ,-0.197703123459025,51.4492339814125
2497,NW10 5LR,-0.217622784474188,51.5293465872305
2498,N4 3BD,-0.115790476600075,51.5685538483258
2499,NW10 7EN,-0.279823917559177,51.5337642883239
2500,W2 4WA,-0.193411971608097,51.5119804822323
2501,SW14 8RF,-0.262431647219105,51.4592307655843
2502,SW17 8DX,-0.153342838097499,51.4286608846546
2503,SW19 8EQ,-0.196476392187475,51.4376327209493
2504,N16 7HF,-0.0728689321276337,51.5636212271725
2506,E8 4RT,-0.0569147169303689,51.5357869035148
2507,NW6 7BH,-0.210748546004054,51.5428833917036
2508,SE23 2AB,-0.0391052442576904,51.4408157935598
2509,N4 2FP,-0.096951853239706,51.5645988515208
2510,SW18 2JR,-0.189557162479455,51.4543331127305
2511,E1 4LD,-0.0479151225288066,51.5213392459848
2512,E1 7AP,-0.0725560991533503,51.515389043193
2513,NW10 5UE,-0.236457993763165,51.5358899775194
2514,SW14 7DZ,-0.278001464091704,51.4628146797732
2515,SW18 1GA,-0.196339102659415,51.4615687289038
2516,W4 2EW,-0.258732408859361,51.4917464534323
2517,N1 4DJ,-0.0796852736944485,51.5439494466521
2518,SE21 8LD,-0.102962770840596,51.4439980267944
2519,W10 6JN,-0.216579097464668,51.5187916231184
2520,E18 1QG,0.0301895863572064,51.5855966325033
2521,W2 4SA,-0.189398666828227,51.5154256468189
2522,N14 4JR,-0.128943737844643,51.6389679686455
2523,E4 9HB,-0.0101250957069384,51.6170417173501
2524,SW3 4LE,-0.160406995161366,51.4844898974073
2525,SE18 2EE,0.0918836048004274,51.4795584067694
2526,NW6 6RL,-0.208765992030914,51.5401194491711
2527,SE9 1JH,0.0590123905959933,51.4544748648386
2528,E18 1LE,0.0324852567086659,51.5911053321521
2529,N21 1RZ,-0.109922473262837,51.645632352538
2530,N5 1LN,-0.100804026042721,51.5601020824082
2531,SW2 4XF,-0.129784757725964,51.4419201330305
2532,E5 9DN,-0.0564761797300982,51.5640162603555
2533,N1 4HL,-0.0819681444724654,51.5421343343015
2534,SW11 4EN,-0.161170396977879,51.4737468060922
2535,N13 4TR,-0.112049659937133,51.6090316129841
2536,EC2Y 8DN,-0.095455026183389,51.5199536837484
2537,E1W 3WA,-0.0441435804844482,51.510116572048
2538,N17 7HB,-0.0921803595376427,51.6006800700105
2540,NW2 3AH,-0.215573895856926,51.5559328839714
2541,W14 0TH,-0.210329512762122,51.4925284295128
2542,SW4 6JZ,-0.13746830845628,51.4684537201833
2543,E17 5LB,-0.024695803535981,51.5911915486948
2544,N14 4EU,-0.13128624492721,51.6452639477305
2545,SE10 9FR,-0.0148144729296732,51.4829784310415
2547,W9 1EJ,-0.183890674595287,51.5252681461528
2548,E10 5JP,-0.0143820777765835,51.5635092139567
2549,SE5 8QQ,-0.0779525845979529,51.470721406065
2550,SE1 7UW,-0.113061407137668,51.499564418535
